product_code,barcode,name,category_id,supplier_id,brand_id,pack_size,quantity,pack_purchase_price,pack_sale_price,unit_purchase_price,unit_sale_price,avg_price,narcotics
PRD-02890,PD00002890,AFLOX INJECTION 250MG,1,1,1,5,,0,0,0,0,0,0
PRD-02891,PD00002891,AFLOX INJECTION 500MG,1,1,1,5,,0,0,0,0,0,0
PRD-02892,PD00002892,GATOX TABLET .,1,1,1,5,,0,0,0,0,0,0
PRD-02893,PD00002893,LIPIDOF CAPSULE 67,1,1,1,30,,0,0,0,0,0,0
PRD-02894,PD00002894,STETHOSCOPE TOSHIBA,1,1,1,1,,0,0,0,0,0,0
PRD-02895,PD00002895,LINGAB 150 MG,1,1,1,20,,0,0,0,0,0,0
PRD-02896,PD00002896,ALDALYSINE SYRUP 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-02897,PD00002897,ALDAVEC 100ML VETERNARY,1,1,1,1,5,410,525,410,525,410,0
PRD-02898,PD00002898,CORTINOL T 50ML INJECTION VETERNARY,1,1,1,1,5,275,425,275,425,275,0
PRD-02899,PD00002899,CALCICOR TABLET 60MG,1,1,1,100,,0,0,0,0,0,0
PRD-02900,PD00002900,OMNIPEN SUSPENSION  250MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-02901,PD00002901,ACUMEN TABLET 250MG,1,1,1,100,,0,0,0,0,0,0
PRD-02902,PD00002902,ROVIROS EZ 10/10MG TABLETS,1,1,1,10,,0,0,0,0,0,0
PRD-02903,PD00002903,SIMVA TABLET 10MG,1,1,1,20,,0,0,0,0,0,0
PRD-02904,PD00002904,NEOPHED-P TABLET .,1,1,1,400,,0,0,0,0,0,0
PRD-02905,PD00002905,NUFLURBROFEN TABLET 100MG,1,1,1,30,,0,0,0,0,0,0
PRD-02906,PD00002906,NAFCIN 250MG TAB,1,1,1,10,,0,0,0,0,0,0
PRD-02907,PD00002907,RIBAZOLE SYRUP DS - 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-02908,PD00002908,ORBENIN CAPSULE 250M,1,1,1,100,,0,0,0,0,0,0
PRD-02909,PD00002909,DIAMPA M 12.5/850MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-02910,PD00002910,ORBENIN SYRUP 125MG\5ML 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-02911,PD00002911,PANADOL LIQUID 100ML,1,1,1,1,4,124.66,143.45,124.66,143.45,124.66,0
PRD-02912,PD00002912,PHENIRAL INJECTION 25MG/ ML 2ML (KPLP) 13552,1,1,1,25,,0,0,0,0,0,0
PRD-02913,PD00002913,PHENIRAL INJECTION 25MG/ ML 2ML (KPLP) 13553,1,1,1,50,,0,0,0,0,0,0
PRD-02914,PD00002914,ROXENOL SOLUTION 4.5LIT,1,1,1,1,,0,0,0,0,0,0
PRD-02915,PD00002915,RAST TABLET 5MG,1,1,1,10,,0,0,0,0,0,0
PRD-02916,PD00002916,RONIL VIAL IM 250MG,1,1,1,1,,0,0,0,0,0,0
PRD-02917,PD00002917,RONIL VIAL IM 500MG,1,1,1,1,,0,0,0,0,0,0
PRD-02918,PD00002918,RONIL VIAL IV 1GM,1,1,1,1,2,330,625,330,625,330,0
PRD-02919,PD00002919,DIKLONAT P INJECTION 75MG,1,1,1,5,,0,0,0,0,0,0
PRD-02920,PD00002920,NALBINOR INJECTION 20MG,1,1,1,5,,0,0,0,0,0,0
PRD-02921,PD00002921,PAPLOFEN-P TABLET .,1,1,1,20,,0,0,0,0,0,0
PRD-02922,PD00002922,FURATOP CREAM 28gm,1,1,1,1,,0,0,0,0,0,0
PRD-02923,PD00002923,FURATOP CREAM 40GM,1,1,1,1,,0,0,0,0,0,0
PRD-02924,PD00002924,FURATOP POWDER 15GM,1,1,1,1,,0,0,0,0,0,0
PRD-02925,PD00002925,GEMZIL TABLET 300mg,1,1,1,30,,0,0,0,0,0,0
PRD-02926,PD00002926,GEMZIL TABLET 600MG,1,1,1,30,,0,0,0,0,0,0
PRD-02927,PD00002927,EMPOLI 25MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-02928,PD00002928,HEXIDYL TABLET 2MG,1,1,1,100,,0,0,0,0,0,0
PRD-02929,PD00002929,HYDRALAZINE INJECTION HCL 20MG,1,1,1,1,,0,0,0,0,0,0
PRD-02930,PD00002930,HYDRALAZINE TABLET HCL 25MG,1,1,1,20,,0,0,0,0,0,0
PRD-02931,PD00002931,HYDROCORTISONE CREAM 10GM,1,1,1,1,0,41,48,41,48,41,0
PRD-02932,PD00002932,HYDROCORTISONE CREAM 5GM,1,1,1,1,0,21.75,26,21.75,26,21.75,0
PRD-02933,PD00002933,HYDROXYPROGESTERONE INJECTION .,1,1,1,3,,0,0,0,0,0,0
PRD-02934,PD00002934,IBUPROFEN TABLET 200MG (ZAFA) 6799,1,1,1,50,,0,0,0,0,0,0
PRD-02935,PD00002935,INFECTRAN TABLET .,1,1,1,200,,0,0,0,0,0,0
PRD-02936,PD00002936,INSULIN INJECTION 10ML,1,1,1,1,,0,0,0,0,0,0
PRD-02937,PD00002937,INSULIN VIAL NPH 10ML,1,1,1,1,,0,0,0,0,0,0
PRD-02938,PD00002938,DERMAZON TABLET,1,1,1,30,,0,0,0,0,0,0
PRD-02939,PD00002939,KLEMAT SYRUP 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-02940,PD00002940,KLEMAT TABLET 1MG,1,1,1,10,,0,0,0,0,0,0
PRD-02941,PD00002941,KLEMAT TABLET 2MG,1,1,1,10,,0,0,0,0,0,0
PRD-02942,PD00002942,LABETALOL 100MG TAB,1,1,1,20,,0,0,0,0,0,0
PRD-02943,PD00002943,LABETALOL 50MG INJ,1,1,1,1,,0,0,0,0,0,0
PRD-02944,PD00002944,FURITAX INJECTION 1GM,1,1,1,1,,0,0,0,0,0,0
PRD-02945,PD00002945,FURITAX INJECTION 250MG,1,1,1,1,,0,0,0,0,0,0
PRD-02946,PD00002946,FURITAX INJECTION 500MG,1,1,1,1,,0,0,0,0,0,0
PRD-02947,PD00002947,HISIS TABLET 20MG,1,1,1,20,,0,0,0,0,0,0
PRD-02948,PD00002948,HISIS TABLET 40MG,1,1,1,10,,0,0,0,0,0,0
PRD-02949,PD00002949,LARKIN 8MG TAB,1,1,1,10,,0,0,0,0,0,0
PRD-02950,PD00002950,MALTRON SYPRUP,1,1,1,1,,0,0,0,0,0,0
PRD-02951,PD00002951,MALTRON TABLET CHEWABLE,1,1,1,10,,0,0,0,0,0,0
PRD-02952,PD00002952,MONOCOR TABLET 10MG,1,1,1,14,,0,0,0,0,0,0
PRD-02953,PD00002953,MONOCOR TABLET 5MG,1,1,1,14,,0,0,0,0,0,0
PRD-02954,PD00002954,MOTAAR GEL 20GM,1,1,1,1,,0,0,0,0,0,0
PRD-02955,PD00002955,MOTAAR TABLET 50MG,1,1,1,20,,0,0,0,0,0,0
PRD-02956,PD00002956,MOTAAR TABLET DISPERSIBLE,1,1,1,20,,0,0,0,0,0,0
PRD-02957,PD00002957,MOTAAR TABLET SR 100MG,1,1,1,30,,0,0,0,0,0,0
PRD-02958,PD00002958,NODIBET TABLET 1,1,1,1,20,,0,0,0,0,0,0
PRD-02959,PD00002959,OMEPLUS CAPSULE 20MG,1,1,1,14,,0,0,0,0,0,0
PRD-02960,PD00002960,OMEPLUS CAPSULE 40MG,1,1,1,14,,0,0,0,0,0,0
PRD-02961,PD00002961,PRONIL SUSPENSION  30ML,1,1,1,1,,0,0,0,0,0,0
PRD-02962,PD00002962,PRONIL TABLET 1GM,1,1,1,2,,0,0,0,0,0,0
PRD-02963,PD00002963,ARIPIP TABLET 10MG,1,1,1,30,,0,0,0,0,0,0
PRD-02964,PD00002964,ARTAZIDE TABLET 50MG,1,1,1,20,,0,0,0,0,0,0
PRD-02965,PD00002965,ATORVA 40MG TAB,1,1,1,10,,0,0,0,0,0,0
PRD-02966,PD00002966,ATORVA TABLET 10MG,1,1,1,10,,0,0,0,0,0,0
PRD-02967,PD00002967,ATORVA TABLET 20MG,1,1,1,10,,0,0,0,0,0,0
PRD-02968,PD00002968,CANSAAR PLUS TAB,1,1,1,20,,0,0,0,0,0,0
PRD-02969,PD00002969,CANSAAR TABLET 16MG,1,1,1,28,,0,0,0,0,0,0
PRD-02970,PD00002970,CANSAAR TABLET 32MG,1,1,1,14,,0,0,0,0,0,0
PRD-02971,PD00002971,CARNOZINC 75MG TAB,1,1,1,20,,0,0,0,0,0,0
PRD-02972,PD00002972,CELSTAR CAPSULE 200MG,1,1,1,10,,0,0,0,0,0,0
PRD-02973,PD00002973,CLOGREL TABLET 75MG,1,1,1,20,,0,0,0,0,0,0
PRD-02974,PD00002974,SITAZEN 50/1000MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-02975,PD00002975,EFTRIAX VIAL IM 1GM,1,1,1,1,,0,0,0,0,0,0
PRD-02976,PD00002976,EFTRIAX VIAL IM 500MG,1,1,1,1,,0,0,0,0,0,0
PRD-02977,PD00002977,EFTRIAX VIAL IV 1GM,1,1,1,1,,0,0,0,0,0,0
PRD-02978,PD00002978,WILMOX INJECTION 500MG,1,1,1,1,,0,0,0,0,0,0
PRD-02979,PD00002979,WILMOX SUSPENSION  FORTE 250MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-02980,PD00002980,WILOXOVID TABLET 200MG,1,1,1,10,,0,0,0,0,0,0
PRD-02981,PD00002981,WILQUINE TABLET 250MG,1,1,1,300,,0,0,0,0,0,0
PRD-02982,PD00002982,WILQUINE TABLET 77.4MG,1,1,1,1000,,0,0,0,0,0,0
PRD-02983,PD00002983,WILSTAN TABLET FORTE,1,1,1,100,,0,0,0,0,0,0
PRD-02984,PD00002984,WILTRAN SUSPENSION  60ML,1,1,1,1,,0,0,0,0,0,0
PRD-02985,PD00002985,WILTRAN TABLET 1 X 200'S . (WILS) 3344,1,1,1,200,,0,0,0,0,0,0
PRD-02986,PD00002986,WILTRAN TABLET 20 X 10'S . (WILS) 3344,1,1,1,200,,0,0,0,0,0,0
PRD-02987,PD00002987,WILTRAN TABLET D.S,1,1,1,100,,0,0,0,0,0,0
PRD-02988,PD00002988,WONDRA TABLET 50/200 MG,1,1,1,20,,0,0,0,0,0,0
PRD-02989,PD00002989,ZEECIN 15ML SYRUP,1,1,1,1,,0,0,0,0,0,0
PRD-02990,PD00002990,ZEECIN TABLET 250MG,1,1,1,6,,0,0,0,0,0,0
PRD-02991,PD00002991,ZEECIN TABLET 500MG,1,1,1,3,,0,0,0,0,0,0
PRD-02992,PD00002992,ZEPOSE 150MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-02993,PD00002993,ZINAMID TABLET 500MG,1,1,1,100,,0,0,0,0,0,0
PRD-02994,PD00002994,ZITUM VIAL 1GM,1,1,1,1,,0,0,0,0,0,0
PRD-02995,PD00002995,ZITUM VIAL 250MG,1,1,1,1,,0,0,0,0,0,0
PRD-02996,PD00002996,AQUAVIT SACHET .,1,1,1,10,,0,0,0,0,0,0
PRD-02997,PD00002997,BLESS TABLET 20MG,1,1,1,20,,0,0,0,0,0,0
PRD-02998,PD00002998,CALCE 500MG COLA,1,1,1,10,,0,0,0,0,0,0
PRD-02999,PD00002999,CALCEE SACHET 500,1,1,1,10,,0,0,0,0,0,0
PRD-03000,PD00003000,CALCEE SACHET PLUS,1,1,1,10,,0,0,0,0,0,0
PRD-03001,PD00003001,CALMEASE 3MG TABLET .,1,1,1,30,,0,0,0,0,0,0
PRD-03002,PD00003002,CARDIOTEC TABLET 10MG,1,1,1,20,,0,0,0,0,0,0
PRD-03003,PD00003003,CARDIOTEC TABLET 5MG,1,1,1,20,,0,0,0,0,0,0
PRD-03004,PD00003004,CEPHRIL CAPSULE 250MG,1,1,1,12,,0,0,0,0,0,0
PRD-03005,PD00003005,CEPHRIL CAPSULE 500MG,1,1,1,12,,0,0,0,0,0,0
PRD-03006,PD00003006,CEPHRIL SYRUP 125MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03007,PD00003007,CEPHRIL SYRUP 250MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03008,PD00003008,PEROBIN 300MG CAP,1,1,1,14,70,290,625,20.714,44.64,20.714,0
PRD-03009,PD00003009,CO A2A FORTE TAB,1,1,1,10,,0,0,0,0,0,0
PRD-03010,PD00003010,COFEX SYRUP 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-03011,PD00003011,COLDENE SYRUP 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-03012,PD00003012,COLDENE SYRUP 60ML,1,1,1,1,1,67,76,67,76,67,0
PRD-03013,PD00003013,COLDENE TABLET .,1,1,1,100,6,510,586,5.1,5.86,5.1,0
PRD-03014,PD00003014,DERMOPAQUE CREAM 2% 20GM,1,1,1,1,,0,0,0,0,0,0
PRD-03015,PD00003015,DERMOQUIN CREAM 2% 20GM,1,1,1,1,,65,75,65,75,65,0
PRD-03016,PD00003016,DERMOQUIN CREAM 4% 20GM,1,1,1,1,,89,105,89,105,89,0
PRD-03017,PD00003017,DIAGESIC TABLET .,1,1,1,100,,0,0,0,0,0,0
PRD-03018,PD00003018,DIAGESIC TABLET P,1,1,1,100,16,1564,1700,15.64,17,15.47663717,0
PRD-03019,PD00003019,DIAZEPAM TABLET 5MG (WLSN) 7827,1,1,1,30,,0,0,0,0,0,0
PRD-03020,PD00003020,DICLAZIDE TABLET .,1,1,1,20,,0,0,0,0,0,0
PRD-03021,PD00003021,DICLOGESIC CAPSULE 50MG,1,1,1,20,,0,0,0,0,0,0
PRD-03022,PD00003022,DICLOGESIC CAPSULE SR 100MG,1,1,1,30,,0,0,0,0,0,0
PRD-03023,PD00003023,DITHRODERM 0.25% CREAM 50G,1,1,1,1,,0,0,0,0,0,0
PRD-03024,PD00003024,DITHRODERM 0.5% CREAM 50G,1,1,1,1,,0,0,0,0,0,0
PRD-03025,PD00003025,DITHRODERM 1% CREAM 50G,1,1,1,1,,0,0,0,0,0,0
PRD-03026,PD00003026,EFFIMOX CAPSULE 250MG,1,1,1,20,,0,0,0,0,0,0
PRD-03027,PD00003027,EFFIMOX CAPSULE 500MG,1,1,1,20,,0,0,0,0,0,0
PRD-03028,PD00003028,EFFIMOX SYRUP 125MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03029,PD00003029,EFFIMOX SYRUP 250MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03030,PD00003030,ENCID CAPSULE 20MG,1,1,1,14,,0,0,0,0,0,0
PRD-03031,PD00003031,ERYWIL SYRUP 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03032,PD00003032,ERYWIL TABLET 250MG,1,1,1,100,,0,0,0,0,0,0
PRD-03033,PD00003033,FLO20 TABLET .,1,1,1,20,,0,0,0,0,0,0
PRD-03034,PD00003034,GEN SR TABLET 40MG,1,1,1,14,,0,0,0,0,0,0
PRD-03035,PD00003035,GENTLE TABLET 10MG,1,1,1,14,,0,0,0,0,0,0
PRD-03036,PD00003036,GOCID CAPSULE 20MG,1,1,1,14,,0,0,0,0,0,0
PRD-03037,PD00003037,GOCID CAPSULE 40MG,1,1,1,14,,0,0,0,0,0,0
PRD-03038,PD00003038,HARMONY TABLET 20MG,1,1,1,10,,0,0,0,0,0,0
PRD-03039,PD00003039,HERR C SACHET 1000,1,1,1,10,,0,0,0,0,0,0
PRD-03040,PD00003040,MAGALCID SUSPENSION  120ML,1,1,1,1,,0,0,0,0,0,0
PRD-03041,PD00003041,MEFGESIC TABLET .,1,1,1,100,,0,0,0,0,0,0
PRD-03042,PD00003042,MODERATE TABLET 37.5MG,1,1,1,20,,0,0,0,0,0,0
PRD-03043,PD00003043,ASMANYL TABLET .,1,1,1,100,,0,0,0,0,0,0
PRD-03044,PD00003044,PROTAMINE INJECTION 50MG 5ML,1,1,1,10,,0,0,0,0,0,0
PRD-03045,PD00003045,ARTELUM 30ML SYRUP,1,1,1,1,,0,0,0,0,0,0
PRD-03046,PD00003046,ARTELUM 60ML SYRUP,1,1,1,1,,0,0,0,0,0,0
PRD-03047,PD00003047,ARTELUM TABLET 20/120mg,1,1,1,16,,0,0,0,0,0,0
PRD-03048,PD00003048,ARTEM D/S PLUS 40 / 240MG,1,1,1,8,0,350,412.8,43.75,51.6,39.819,0
PRD-03049,PD00003049,ATVAST TABLET 20MG,1,1,1,10,,0,0,0,0,0,0
PRD-03050,PD00003050,BABY POWDER,1,1,1,1,0,110,170,110,170,110,0
PRD-03051,PD00003051,BABY CHEST RUB 20GM,1,1,1,1,,0,0,0,0,0,0
PRD-03052,PD00003052,BABYNOL SYRUP  60ML,1,1,1,1,0,39,45,39,45,39,0
PRD-03053,PD00003053,BACTIZITH CAPSULE 250MG,1,1,1,10,,0,0,0,0,0,0
PRD-03054,PD00003054,BACTIZITH CAPSULE 500MG,1,1,1,3,,0,0,0,0,0,0
PRD-03055,PD00003055,BENZO MOUTH WASH 150ML,1,1,1,1,,0,0,0,0,0,0
PRD-03056,PD00003056,BRONEX EXPECTORANT 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03057,PD00003057,CALWOOD-C SACHET 7GM,1,1,1,10,,0,0,0,0,0,0
PRD-03058,PD00003058,CHESTY COUGH SYP,1,1,1,1,,0,0,0,0,0,0
PRD-03059,PD00003059,CLOQUIN SYRUP 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03060,PD00003060,COFREST SYRUP 120ML,1,1,1,1,0,62.5,73,62.5,73,62.5,0
PRD-03061,PD00003061,CROTA TOOTH PASTE 70GM,1,1,1,1,,0,0,0,0,0,0
PRD-03062,PD00003062,DENTOFORM TOOTH PASTE 40GM,1,1,1,1,,0,0,0,0,0,0
PRD-03063,PD00003063,BIO NAL PLUS 10MG INJ,1,1,1,10,,0,0,0,0,0,0
PRD-03064,PD00003064,URODONAL SACHETS,1,1,1,10,11,330,380,33,38,31.2,0
PRD-03065,PD00003065,GEOSEF INJECTION 500MG,1,1,1,1,,0,0,0,0,0,0
PRD-03066,PD00003066,NUBEROL P SYRUPE 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-03067,PD00003067,KIDCO FEEDER COLOUR 60 ML,1,1,1,1,,0,0,0,0,0,0
PRD-03068,PD00003068,KIDCO FEEDER STANDARD 125ML,1,1,1,1,,0,0,0,0,0,0
PRD-03069,PD00003069,KIDCO FEEDER STANDARD 250ML,1,1,1,1,,0,0,0,0,0,0
PRD-03070,PD00003070,ROLIP EZ 5/10MG TAB,1,1,1,20,,0,0,0,0,0,0
PRD-03071,PD00003071,KIDCO NASAL DROP BABY TEETHER,1,1,1,1,,0,0,0,0,0,0
PRD-03072,PD00003072,KIDCO NIPPLE 2'S,1,1,1,1,,0,0,0,0,0,0
PRD-03073,PD00003073,KIDCO SOOTHER,1,1,1,1,,0,0,0,0,0,0
PRD-03074,PD00003074,KIDCO TRAINING CUP 3 IN 1,1,1,1,1,,0,0,0,0,0,0
PRD-03075,PD00003075,KIDKO FEDDER 125ML,1,1,1,1,,0,0,0,0,0,0
PRD-03076,PD00003076,KIDKO FEDDER 250ML,1,1,1,1,,0,0,0,0,0,0
PRD-03077,PD00003077,KIDKO TEETHER,1,1,1,1,,0,0,0,0,0,0
PRD-03078,PD00003078,KIDKO TRAINING CUP,1,1,1,1,,0,0,0,0,0,0
PRD-03079,PD00003079,KIDKO WEE 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03080,PD00003080,ALLC VITAMIN CREAM 25GM,1,1,1,1,,0,0,0,0,0,0
PRD-03081,PD00003081,FLORATEK 500MG CAP,1,1,1,30,,0,0,0,0,0,0
PRD-03082,PD00003082,PRISM FACIAL CLEANSER,1,1,1,1,,0,0,0,0,0,0
PRD-03083,PD00003083,OLAN 5 TAB,1,1,1,10,,0,0,0,0,0,0
PRD-03084,PD00003084,VAVI-TEK TAB,1,1,1,20,,0,0,0,0,0,0
PRD-03085,PD00003085,VISTA CLEANSER,1,1,1,1,,0,0,0,0,0,0
PRD-03086,PD00003086,BOLD BODY SPRAY ALL,1,1,1,1,4,290,350,290,350,290,0
PRD-03087,PD00003087,LIMO PANI SACHET 25GM,1,1,1,1,,0,0,0,0,0,0
PRD-03088,PD00003088,ALLORAT SYRUP 5MG/ 5ML 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03089,PD00003089,ALLORAT TABLET 10MG,1,1,1,10,,0,0,0,0,0,0
PRD-03090,PD00003090,CIKIN TABLET 250MG,1,1,1,10,,0,0,0,0,0,0
PRD-03091,PD00003091,CIKIN TABLET 500MG,1,1,1,10,,0,0,0,0,0,0
PRD-03092,PD00003092,EXPODOX SYRUP 40MG/ 5ML 50ML,1,1,1,1,,0,0,0,0,0,0
PRD-03093,PD00003093,EXPODOX TABLET 100MG,1,1,1,10,,0,0,0,0,0,0
PRD-03094,PD00003094,FLUROFEN TABLET 100MG,1,1,1,30,,0,0,0,0,0,0
PRD-03095,PD00003095,HBMALT SYRUP 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03096,PD00003096,HITALO 10MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-03097,PD00003097,DONRESP 1MG TAB,1,1,1,10,,0,0,0,0,0,0
PRD-03098,PD00003098,ACZON 1G INJ,1,1,1,1,,0,0,0,0,0,0
PRD-03099,PD00003099,DAPA MET XR 5/500MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-03100,PD00003100,KAYLAN CAPSULE 30MG,1,1,1,14,,0,0,0,0,0,0
PRD-03101,PD00003101,KAZOLE 20MG CAP,1,1,1,10,,0,0,0,0,0,0
PRD-03102,PD00003102,KLARIFINE SYRUP 125MG/ 5ML 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03103,PD00003103,KLARIFINE TABLET 250MG,1,1,1,10,,0,0,0,0,0,0
PRD-03104,PD00003104,KRIDE 50MG CAP,1,1,1,10,,0,0,0,0,0,0
PRD-03105,PD00003105,PERILL SUSPENSION  5MG/ 5ML 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-03106,PD00003106,PERILL SUSPENSION  5MG/ 5ML 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03107,PD00003107,PERILL TABLET 10MG (KNS) 13449,1,1,1,50,,0,0,0,0,0,0
PRD-03108,PD00003108,PERILL TABLET 10MG (KNS) 13450,1,1,1,10,,0,0,0,0,0,0
PRD-03109,PD00003109,POLYLACT SYRUP 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-03110,PD00003110,TAMCIN 0.4MG CAP,1,1,1,10,,0,0,0,0,0,0
PRD-03111,PD00003111,AMGYDEX EYE DROP 5ML,1,1,1,1,,149.8,177,149.8,177,149.8,0
PRD-03112,PD00003112,AMGYDEX EYE OINTMENT 3.5GM,1,1,1,1,,0,0,0,0,0,0
PRD-03113,PD00003113,CROMIL EYE DROP 10ML,1,1,1,1,,0,0,0,0,0,0
PRD-03114,PD00003114,EYFEM  N  E/DROP 5ML,1,1,1,1,,62.36,73.4,62.36,73.4,62.36,0
PRD-03115,PD00003115,PANADOL ORAL DROP 20ML,1,1,1,1,4,81.25,93.5,81.25,93.5,81.25,0
PRD-03116,PD00003116,PANADOL TABLET 500MG,1,1,1,200,208.4,612,800,3.06,4,3.06,0
PRD-03117,PD00003117,PANADOL TABLET CF,1,1,1,100,,0,0,0,0,0,0
PRD-03118,PD00003118,PENBRITIN CAPSULE 250MG,1,1,1,100,0,526.35,610,5.264,6.1,5.260085106,0
PRD-03119,PD00003119,PENBRITIN CAPSULE 500MG,1,1,1,100,48,859.37,1030,8.594,10.3,8.591980198,0
PRD-03120,PD00003120,ARCEVA TABLET 40 \ 240MG,1,1,1,8,0,409,472,51.125,59,51.125,0
PRD-03121,PD00003121,LIPIGET TABLET 40MG,1,1,1,10,,399.5,470,39.95,47,39.95,0
PRD-03122,PD00003122,TREVIAMET XR 50+500 MG,1,1,1,14,,365.5,950,26.107,67.86,26.107,0
PRD-03123,PD00003123,PHILLIPS MILK OF MAGNESIA SYRUP 114ML,1,1,1,1,,0,0,0,0,0,0
PRD-03124,PD00003124,REVITALE B TAB,1,1,1,45,0,175.22,207,3.894,4.6,3.892,0
PRD-03125,PD00003125,REVITALE-M TABLET,1,1,1,45,0,218.71,270,4.86,6,4.86,0
PRD-03126,PD00003126,CALDREE 600MG TAB,1,1,1,30,,0,0,0,0,0,0
PRD-03127,PD00003127,TRACRIUM INJECTION 2.5ML,1,1,1,5,,0,0,0,0,0,0
PRD-03128,PD00003128,TRACRIUM INJECTION 5ML,1,1,1,5,,0,0,0,0,0,0
PRD-03129,PD00003129,ENGRAN TABLET 30S.,1,1,1,30,,0,0,0,0,0,0
PRD-03130,PD00003130,ENO SACHET 5GM,1,1,1,1,0,8,10,8,10,7.974736842,0
PRD-03131,PD00003131,FIXVAL CPSULES 400MG,1,1,1,5,,0,0,0,0,0,0
PRD-03132,PD00003132,FIXVAL SYRUP 100MG/5ML 30ML,1,1,1,1,,0,0,0,0,0,0
PRD-03133,PD00003133,FIXVAL SYRUP 200MG/5ML 30ML,1,1,1,1,,0,0,0,0,0,0
PRD-03134,PD00003134,ABLE SPACER,1,1,1,1,,0,0,0,0,0,0
PRD-03135,PD00003135,ACTIDIL ELIXER 60ML,1,1,1,1,0,26,32,26,32,26,0
PRD-03136,PD00003136,ACTIFIED P ELIXER 60ML,1,1,1,1,0,85,100,85,100,85,0
PRD-03137,PD00003137,AEROLIN INHALER 100MCG,1,1,1,1,,0,0,0,0,0,0
PRD-03138,PD00003138,PROVIMI CALCIUM VETERNARY,1,1,1,1,,0,0,0,0,0,0
PRD-03139,PD00003139,AEROLIN SYRUP 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-03140,PD00003140,AEROLIN TABLET 2MG,1,1,1,20,,0,0,0,0,0,0
PRD-03141,PD00003141,DIMOND V VETERNARY,1,1,1,1,,0,0,0,0,0,0
PRD-03142,PD00003142,AMPHYLL INJ 10ML,1,1,1,5,,0,0,0,0,0,0
PRD-03143,PD00003143,ANGISED TAB 60'S NEW,1,1,1,60,108,100,114,1.667,1.9,1.6685,0
PRD-03144,PD00003144,BECLOFORTE INHALER 200-DOSES,1,1,1,1,,0,0,0,0,0,0
PRD-03145,PD00003145,BECONASE NASAL SPRAY 200-DOSES,1,1,1,1,,0,0,0,0,0,0
PRD-03146,PD00003146,BECOTIDE INHALER 200-DOSES,1,1,1,1,,0,0,0,0,0,0
PRD-03147,PD00003147,BETNELAN TABLET .,1,1,1,500,442,1009,1160,2.018,2.32,1.982857143,0
PRD-03148,PD00003148,BETNESOL DROP 7.5ML,1,1,1,1,0,50.3,57,50.3,57,50.3,0
PRD-03149,PD00003149,BETNESOL EYE OINTMENT -N 5GM,1,1,1,1,0,34,40,34,40,29.935,0
PRD-03150,PD00003150,BETNESOL EYE OINTMENT 5GM,1,1,1,1,2,53.9,62,53.9,62,53.9,0
PRD-03151,PD00003151,BETNESOL INJECTION 1ML,1,1,1,5,7,97.4,112,19.48,22.4,19.48,0
PRD-03152,PD00003152,BETNESOL N  DROP  5ML,1,1,1,1,7,92.5,106.36,92.5,106.36,92.5,0
PRD-03153,PD00003153,ECASIL SYP 120ML,1,1,1,1,,,,,,,0
PRD-03154,PD00003154,GLYTEC M XR 50/1000MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-03155,PD00003155,ZECEF 750MG INJ,1,1,1,1,,0,0,0,0,0,0
PRD-03156,PD00003156,NAFLY ING 10MG,1,1,1,10,,,,,,,0
PRD-03157,PD00003157,DARVIN TABLET .,1,1,1,20,12,357.5,411,17.875,20.55,17.69176471,0
PRD-03158,PD00003158,CALPOL TABLET .,1,1,1,200,35,612,800,3.06,4,3.06,0
PRD-03159,PD00003159,CALPOL TABLET PLUS,1,1,1,200,0,289.67,600,1.448,3,1.448,0
